Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Moody's","MCO","82500.33","472.24","943950","-9.01","7.61","2.25","47.11","-14.58","8.89","36.01","539.61","412.23","182","Finance","Financial - Miscellaneous Services","34.25","2"
"Mercury General","MCY","5841.29","105.46","304375","-1.89","1.29","8.38","86.86","3.6","9.44","12.53","111.12","68.04","151","Finance","Insurance - Property and Casualty","13.68","2"
"Pediatrix Medical Group, Inc.","MD","2100.68","25.58","796596","-2.89","6.1","13.64","88.25","10.5","-4.92","9.44","27.39","11.98","95","Medical","Medical Services","9.02","3"
"MongoDB","MDB","24060.41","299.14","1462850","-8.97","1.71","19.26","40.96","-34.14","22.79","17.55","440.6","201","154","Computer and Technology","Internet - Software","-1.12","3"
"Madrigal Pharmaceuticals","MDGL","12527.29","543.35","401754","-.4","5.75","5.02","80.99","-13.78","432.05","-27.32","602.83","289.88","94","Medical","Medical - Drugs","-27.32","3"
"Mondelez International","MDLZ","77083.17","60.05","8867606","-2.23","-1.88","-2.26","44.39","3.08","5.75","9.37","70.75","51.51","209","Consumer Staples","Food - Miscellaneous","6.64","3"
"Medtronic","MDT","104976.51","82.01","7543103","-1.85","1.85","1.28","26.14","-21.11","8.43","19.58","105.35","73.75","166","Medical","Medical - Products","13.2","4"
"MDU Resources Group","MDU","4329.53","21.15","1429358",".09","-2.53","-6.13","76.26",".12","6.66","10.51","22.8","15.85","190","Utilities","Utility - Gas Distribution","10.47","3"
"Mayville Engineering","MEC","623.22","30.41","535323","-6.43","-13.83","33.32","71.46","50.11","-6.04","-.07","37.54","12.56","95","Construction","Engineering - R and D Services","-2.93","3"
"Medpace","MEDP","17302.03","605.82","345576","12.62","16.51","44.71","93.5","-.33","19.97","17.67","620.59","393.42","95","Medical","Medical Services","17.67","2"
"Methode Electronics","MEI","568.61","16.03","817873","4.5","-10.94","99.88","76.41","123.08","-2.76","-3.73","19.42","5.05","95","Computer and Technology","Electronics - Connectors","-3.5","5"
"MercadoLibre","MELI","91189.02","1798.7","354859","-3.16","11.08",".34","26.13","-17.49","39.06","6.04","2510.97","1546.81","157","Retail-Wholesale","Internet - Commerce","6.04","2"
"Methanex","MEOH","4486.35","57.99","962988","9.04","19.52","-11.52","76.76","34.91","-3.52","2.26","65.72","32.46","91","Basic Materials","Chemical - Diversified ","-1.25","2"
"MetLife","MET","59543.64","92.54","3241630","-1.24","9.35","15.53","94.45","8.32","8.59","8.04","94","67.7","178","Finance","Insurance - Multi line","4.66","3"
"Meta Platforms","META","1533163.5","606.1","18793160","-8.79","11.65","-.95","30.42","-15.16","22.17","36.51","790","525.72","154","Computer and Technology","Internet - Software","32.84","3"
"Ramaco Resources","METC","729.96","11.2","1360441","-7.44","-11.46","-24.58","0","-42.51","-19.46","-11.52","54.55","11.2","18","Oils-Energy","Coal","-11.52","4"
"MFA Financial","MFA","921.48","9.07","1592404","-5.72","-5.82","-11.51","10.14","-9.98","2.91","58.74","10.4","8.92","190","Finance","REIT and Equity Trust","17.8",""
"Manulife Financial Corp","MFC","71560.38","43.06","1344387","-.71","7.17","9.6","97.55","9.67","12.17","12.41","43.39","29.9","194","Finance","Insurance - Life Insurance","10.19","5"
"Mizuho Financial Group","MFG","130548.6","10.57","3765943","2.42","10.22","22.91","98.17","33.43","1.78","15.45","10.66","5.73","86","Finance","Banks - Foreign","16.35","2"
"MidCap Financial Investment Corporation","MFIC","779.24","9.46","424775","-5.12","-3.47","-19.9","0","-23.59","6.33","45.22","13.31","9.46","182","Finance","Financial - Miscellaneous Services","1.9","3"
"Magna International","MGA","17583.99","65.76","1232115","-2.66",".63","3.28","89.37","14","-1.93","4.26","68.73","40.79","151","Auto-Tires-Trucks","Automotive - Original Equipment","1.6","4"
"MGM Resorts International","MGM","11510.75","44.99","2598324","-4.07","-4.68","15.54","71.46","13.93","1.72","4.72","50.69","30.72","190","Consumer Discretionary","Gaming","1.03","3"
"Magnite","MGNI","2566.41","17.92","2587950","-10","3.46","39.84","43.86","2.02","6.85","19.74","26.52","11.2","154","Computer and Technology","Internet - Software","21.96","3"
"MeiraGTx","MGTX","1120.57","12.1","1076828","-1.87","4.94","31.24","66.62","40.64","144.57","-151.12","14.66","6.99","91","Medical","Medical - Biomedical and Genetics","-151.12","2"
"Magnolia Oil & Gas Corp","MGY","4764.26","25.76","6265911","-4.2","-5.29","-14.82","40.65","8.74","-.31","24.8","32.36","21.24","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","24.4","3"
"McGraw Hill, Inc.","MH","1828.6","9.56","915941","-2.15","4.48","-20.93","5.17","-46.46",".07","17.86","17.99","9.1","95","Consumer Discretionary","Schools","1.68","3"
"Mohawk Industries","MHK","6705.46","110.01","669100","-4.08","-9.08","4.22","34.52","-7","-.48","5.29","139.75","94.33","40","Consumer Discretionary","Textile - Home Furnishing","3.77","2"
"The Middleby","MIDD","5929.43","131.14","629010","-5.18","-23.65","-6.57","28.82","-18.49","-17.39","12.73","179.2","111.68","60","Industrial Products","Manufacturing - General Industrial ","-11.46","2"
"Mirion Technologies","MIR","4227.09","16.88","3771071","4.46","-8.61","-14.53","7.94","-33.4","7.5","12.66","29.75","15.77","91","Business Services","Technology Services","2.56","4"
"Mirum Pharmaceuticals","MIRM","6973.81","114.36","803682","-2.56","-2.49","17.52","81.65","33.78","54.74","-5.47","128.57","51.12","91","Medical","Medical - Biomedical and Genetics","-140.24","2"
"Mitek Systems","MITK","718.48","15.91","969116","-17.35","-9.86","13.97","63.19","39.35","4.42","27.55","20.14","8.65","95","Computer and Technology","Computer - Optical Imaging","8.74","3"
"McCormick & Company","MKC","13493.66","50.19","3625168","-5.12","3.81","-1.28","16.87","-31.91","1.73","11.55","72.81","45.6","209","Consumer Staples","Food - Miscellaneous","21.91","4"
"MKS Inc.","MKSI","23322.99","345.3","1307046","4.01","-15.84","21.69","71.99","99.67","9.62","14.1","444.8","89.62","64","Computer and Technology","Electronics - Miscellaneous Products","8.06","1"
"MarketAxess","MKTX","4062.51","114.31","537280","-1.03","4.78","-27.28","4.99","-41.72","3.57","32.62","213.74","109.09","29","Finance","Financial - Investment Bank","35.53","3"
"Melco Resorts & Entertainment Limited","MLCO","2162.78","5.57","3197470","2.77","7.74","-3.47","8.06","-32.01","11.32","5.88","10.13","5.17","190","Consumer Discretionary","Gaming","4.33","4"
"Mueller Industries","MLI","13963.18","63.13","1788659","7.05","-6.05","-6.77","74.66","1.63","10.87","18.28","70.42","41.67","209","Industrial Products","Metal Products - Procurement and Fabrication","18.25",""
"MillerKnoll","MLKN","1461.93","21.46","859429","-2.32","11.13","33.46","84.41","8.48","4.68","3.35","22.86","13.88","30","Consumer Discretionary","Furniture","2.38","3"
"Martin Marietta Materials","MLM","32837.3","546.87","601553","-5.21","-13.05","-11.66","8.1","-18.84","-5.91","15.85","708.11","532.65","174","Construction","Building Products - Concrete and Aggregates","38.67","3"
"3M","MMM","87461.36","169.59","3581099","4.83",".96","15.74","84.97","-2.12","1.52","18.35","174.61","141.2","154","Conglomerates","Diversified Operations","11.9","2"
"Maximus","MMS","3016.34","57.41","719249","-2.74","4.25","-12.51","8.08","-38.54","2.36","8.1","98.93","53.76","9","Business Services","Government Services","7.02","2"
"Merit Medical Systems","MMSI","4361.37","73.11","755392","-3.23","3.22","7.23","38.94","-23.35","11.75","15.24","93.18","60.31","84","Medical","Medical - Dental Supplies","9.03","4"
"MakeMyTrip Limited","MMYT","5473","49.19","952262","-9.24","-5.64","4.19","19.26","-44.65","6.71","16.39","103.21","36.3","185","Computer and Technology","Internet - Delivery Services","4.96","3"
"monday.com","MNDY","3670.28","71.74","1114845","-9.22","6.93","8.91","5.54","-55.08","26.75","17.77","292.24","58.81","154","Computer and Technology","Internet - Software","9.17","3"
"Monro Muffler Brake","MNRO","522.14","16.71","729601","-4.3","4.11","-4.84","33.89","-22.95","-3.19","1.21","23.81","13.07","66","Consumer Discretionary","Consumer Services - Miscellaneous",".19","5"
"MINISO Group Holding Limited","MNSO","3840.78","12.4","649847","-4.39","9.73","-16.16","7.18","-38.89","31.71","11.67","26.63","11.3","53","Retail-Wholesale","Retail - Apparel and Shoes","9.03","5"
"Monster Beverage","MNST","91502.44","93.56","5760040","-6.38","-2.37","21.4","84.51","12.76","10.7","24.38","99.94","58.75","70","Consumer Staples","Beverages - Soft drinks","23.11","3"
"MNTN Inc.","MNTN","510.07","8.36","1425394","-14.61","-.48","-11.35","2.45","-35.3","28.6","15.52","31.47","7.78","91","Business Services","Technology Services","7.84","3"
"Altria Group","MO","120365.77","72.08","6851293","-1.3","-1.54","-.78","87.06","15.51","-3.08","45.49","74.66","54.72","215","Consumer Staples","Tobacco","34.34","2"
"Modine Manufacturing","MOD","13256.61","249.62","1615932","10.34","-12","-1.97","73.12","72.76","23.13","8.46","306.89","93.83","151","Auto-Tires-Trucks","Automotive - Original Equipment","3.82","2"
"Moog","MOG.A","12978.76","409.65","302724","7.1","-1.59","35.96","93.34","55.42","6.97","7.82","425.85","182.56","68","Aerospace","Aerospace - Defense Equipment","6.83","2"
"Molina Healthcare","MOH","10435.11","200.29","1617789","-10.91","-7.29","2.91","64.58","6.65","11.75",".35","242.88","122.65","9","Medical","Medical - HMOs","-.02","1"
"Momo","MOMO","633.56","5.89","541453","-5.15","9.07","-5.61","13.73","-16.91","2.44","9.04","8.97","5.4","154","Computer and Technology","Internet - Software","7.27",""
"Morningstar","MORN","6372.35","167.57","402497","-3.64","18.14","-.68","17.75","-28.75","7.49","17.73","286.81","141.84","53","Business Services","Business - Information Services","16.06",""
"The Mosaic Company","MOS","7074.02","22.28","7631696","-1.11","2.53","-4.25","14","-14.54","8.36","4.66","37.39","19.82","70","Basic Materials","Fertilizers",".36","3"
"MP Materials","MP","7948.69","44.65","4468253","-1.78","-19.72","-32.39","0","-18.33","10.1","-5.61","98.65","44.65","203","Basic Materials","Mining - Miscellaneous","-28","3"
"Marathon Petroleum","MPC","91163.05","312.27","2200388","2.1","23.15","25.77","95.35","77.43","-3.7","2.78","319.76","158.59","19","Oils-Energy","Oil and Gas - Refining and Marketing","3.36","3"
"MPLX LP","MPLX","58357.33","57.51","1212541",".59","2.57","2.2","85.4","-.43","8.92","36.38","59.17","47.8","217","Oils-Energy","Oil and Gas - Production and Pipelines","36.38","3"
"Monolithic Power Systems","MPWR","68641.98","1397.15","1032267","7.01","-2.86","-13.46","70.09","42.44","26.43","30.97","1689.89","711.24","21","Computer and Technology","Semiconductor - Analog and Mixed","22.84","2"
"Marqeta","MQ","1773.51","16.73","1195010","-6.48","5.89","-3.63","13.76","-18.64","23.25",".33","27.32","15.04","86","Business Services","Financial Transaction Services",".33","4"
"Murata Manufacturing","MRAAY","93169.71","25.48","783788","3.12","-28.59","52.12","58.79","128.59","6.24","12.8","38.27","7.23","95","Industrial Products","Manufacturing - Electronics","12.8","2"
"EVERSPIN TECH","MRAM","389.23","16.6","1347251","13.12","-23.99","-9.19","28","65.29","9.52","13.02","44.01","5.94","91","Business Services","Technology Services",".5",""
"Mercury Systems","MRCY","6385","106.34","757809","10.77",".73","34.76","73.4","34.59","9.19","7.17","126.21","51.51","68","Aerospace","Aerospace - Defense Equipment","-1.46","3"
"Merck & Co.","MRK","322262.69","130.48","9198918","2.23","4.01","19.51","100","14.54","1.31","20.9","130.48","77.6","234","Medical","Large Cap Pharmaceuticals","13.59","4"
"Moderna","MRNA","22624.75","57.02","7479733","-9.71","-4.57","24.12","58.31","78.67","-39.93","-104.14","81.8","22.36","91","Medical","Medical - Biomedical and Genetics","-143.55","3"
"Marsh","MRSH","84180.06","176.4","2559046","-3.16","8.73","5.18","35.4","-12.14","10.32","17.8","211.21","157.32","201","Business Services","Business - Services","14.24","3"
"Marten Transport","MRTN","1377.22","16.88","638486","-5.12","-2.48","11.94","84.22","37.06","-8.31","1.47","18.28","9.41","6","Transportation","Transportation - Truck","1.47","2"
"Maravai LifeSciences","MRVI","1820.24","7.05","3126281","-.56","15.2","91.58","96.36","100.44","-28.34","-24.38","7.24","2.03","166","Medical","Medical - Products","-51.07","3"
"Marvell Technology","MRVL","183113.14","209.32","26279506","11.16","-25.58","26.75","57.85","127.6","42.09","30.33","316.43","62.31","57","Computer and Technology","Electronics - Semiconductors","28.99","3"
"Marex Group PLC","MRX","4685.5","64.24","896285","1.09",".19","20.41","85.61","54.74","26.93","15.5","70.29","28.24","182","Finance","Financial - Miscellaneous Services","15.45","1"
"Morgan Stanley","MS","339400.16","215.18","5725531","-1.46","-2.65","12.9","85.06","12","11.54","25.83","228.55","139.09","29","Finance","Financial - Investment Bank","15.65","3"
"MSCI","MSCI","40167.48","552.51","790772","-13.3","1.46","-6.58","30.81","-11.01","9.75","41.53","643.83","511.84","81","Finance","Financial - Investment Management","40.74","3"
"Morgan Stanley Direct Lending Fund","MSDL","1277.4","15.07","419336","-4.32","-1.31","-2.84","20.94","-15.5","-4.52","44.25","19.79","13.82","208","Finance","Financial - SBIC & Commercial Industry","22.84","4"
"Microsoft","MSFT","2834542.25","381.58","39573104","-4.87","8.15","-6.43","15.19","-27.09","14.93","37.93","542.07","352.83","95","Computer and Technology","Computer - Software","39.34","3"
"Madison Square Garden Entertainment Corp.","MSGE","3088.29","76.37","507560","3.17","-3.13","14.12","89.74","30.95","-1.72","5.79","80.95","36.33","174","Consumer Discretionary","Media Conglomerates","4.81","3"
"Motorola Solutions","MSI","67563.52","407.02","878551","-1.73","2.52","-7.29","34.15","-1.88","8","22.13","490.3","363.83","81","Computer and Technology","Wireless Equipment","17.61","2"
"MSC","MSM","7027.14","125.83","872784",".16","5.41","23.04","96.86","38.25","-1.35","6.19","127.28","81.08","157","Industrial Products","Industrial Services","5.91","1"
"ArcelorMittal","MT","51243","66.12","1675666","1.13","6.96","15.57","86.6","34.07","-1.74","4.37","71.65","30.39","44","Basic Materials","Steel - Producers","4.71","3"
"Metalla Royalty & Streaming","MTA","706.83","7.56","427276","5.44","9.09","13.51","70.78","-10.21","99.57","-25.98","9.05","3.95","203","Basic Materials","Mining - Miscellaneous","-25.98","3"
"M&T Bank","MTB","36021.09","245.97","1125949","-3.18","3.89","12.51","89.3","12.81","-1.67","30.71","254.04","178.63","26","Finance","Banks - Major Regional","22.72","3"
"Match Group","MTCH","8724.17","37.4","3174790","-7.17","7.04","-.05","74.63","7.03",".22","25.81","40.29","28.9","154","Computer and Technology","Internet - Software","18.83","3"
"Matador Resources","MTDR","6421.26","51.71","1627514","-2.58","3.09","-18.49","51.38","12.59","5.46","19.61","65.45","37.19","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","14.41","4"
"MGIC Investment","MTG","6124.76","28.96","1832763","-.96","5.85","9.37","82","-8.42",".49","59.61","29.86","24.86","178","Finance","Insurance - Multi line","59.63","4"
"Meritage Homes","MTH","4774.56","71.58","893494","-7.57","-14.11","6.3","48.52",".52","-8.4","7.54","85.18","58.76","185","Construction","Building Products - Home Builders","6.86","2"
"Vail Resorts","MTN","5133.37","144.06","657694","-3.4","8.04","13.27","54.71",".24","2.74","5.38","164.79","119.02","67","Consumer Discretionary","Leisure and Recreation Services","5.38","4"
"Materion","MTRN","5171.46","248.61","341603","2.35","-11.78","35.25","76.24","84.78","6.04","6.09","297.39","92.06","203","Basic Materials","Mining - Miscellaneous","3.99","2"
"MACOM Technology Solutions","MTSI","21577.97","282.82","1689161","2.66","-27.52",".43","56.46","52.58","32.58","28.14","409.68","118.35","21","Computer and Technology","Semiconductor - Analog and Mixed","16.46","2"
"METALLUS INC","MTUS","859.2","20.64","382846","6.28","2.03","7.28","87.48","11.14","6.85","1.72","21.51","14.56","6","Basic Materials","Steel - Speciality",".24","3"
"MasTec","MTZ","28356.6","358.86","1253340","5.3","-11.08","-8.93","70.32","52.55","16.22","3.82","437.51","172.51","46","Construction","Building Products - Heavy Construction","2.94","1"
"Micron Technology","MU","1118336.5","990.21","44892004","16.06","-18.41","91.47","79.85","220.59","48.85","57.41","1213.56","104.88","17","Computer and Technology","Computer - Integrated Systems","55.91","1"
"Mitsubishi UFJ Financial Group","MUFG","268447.59","22.62","3094657","2.21","12.99","26.02","98.35","31.79","8.51","17.22","22.77","13.68","86","Finance","Banks - Foreign","16.65","3"
"Murphy Oil","MUR","5647.97","39.4","1647999","11.08","11.33","-5.65","83.79","16.5","-10.22","5.84","42.74","22.13","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","3.02","3"
"Mnchener RckversicherungsGesellschaft","MURGY","71464.98","11.5","1066255","-1.46","6.68","-8.15","34.41","-19.44","3.8","11.28","14.15","10.11","178","Finance","Insurance - Multi line","11.28","4"
